17005,5,0
17005,0,1
17005,1,0
17005,2,0
17005,3,0
17005,4,0
17005,5,0
17005,0,0
17005,1,0
17005,2,0
17005,3,1
17005,4,0
17005,5,0
17007,0,174
17007,1,185
17007,2,183
17007,3,193
17007,4,198
17007,5,208
17007,0,93
17007,1,90
17007,2,77
17007,3,97
17007,4,79
17007,5,97
17007,0,166
17007,1,190
17007,2,186
17007,3,204
17007,4,212
17007,5,224
17007,0,88
17007,1,87
17007,2,90
17007,3,100
17007,4,97
17007,5,98
17007,0,12
17007,1,7
17007,2,13
17007,3,13
17007,4,21
17007,5,13
17007,0,3
17007,1,2
17007,2,2
17007,3,4
17007,4,3
17007,5,3
17007,0,10
17007,1,10
17007,2,11
17007,3,11
17007,4,12
17007,5,12
17007,0,3
17007,1,3
17007,2,3
17007,3,1
17007,4,0
17007,5,2
17007,0,1
17007,1,2
17007,2,0
17007,3,0
17007,4,2
17007,5,0
17007,0,4
17007,1,3
17007,2,1
17007,3,0
17007,4,2
17007,5,2
17007,0,1
17007,1,0
17007,2,1
17007,3,0
17007,4,0
17007,5,0
17007,0,4
17007,1,3
17007,2,2
17007,3,1
17007,4,2
17007,5,3
17007,0,3
17007,1,7
17007,2,7
17007,3,4
17007,4,5
17007,5,6
17007,0,1
17007,1,0
17007,2,0
17007,3,0
17007,4,0
17007,5,1
17007,0,3
17007,1,2
17007,2,2
17007,3,1
17007,4,4
17007,5,3
17007,0,1
17007,1,0
17007,2,0
17007,3,0
17007,4,0
17007,5,1
17009,0,30
17009,1,30
17009,2,24
17009,3,32
17009,4,20
17009,5,25
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,2
17009,5,2
17009,0,28
17009,1,32
17009,2,24
17009,3,28
17009,4,28
17009,5,29
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,1
17009,0,2
17009,1,2
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,1
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,1
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17009,0,0
17009,1,0
17009,2,0
17009,3,0
17009,4,0
17009,5,0
17011,0,152
17011,1,150
17011,2,150
17011,3,137
17011,4,149
17011,5,157
17011,0,32
17011,1,35
17011,2,35
17011,3,24
17011,4,34
17011,5,36
17011,0,145
17011,1,151
17011,2,133
17011,3,131
17011,4,120
17011,5,135
17011,0,32
17011,1,30
17011,2,31
17011,3,34
17011,4,33
17011,5,34
17011,0,4
17011,1,2
17011,2,5
17011,3,6
17011,4,3
17011,5,5
17011,0,2
17011,1,2
17011,2,1
17011,3,1
17011,4,0
17011,5,1
17011,0,5
17011,1,5
17011,2,4
17011,3,5
17011,4,4
17011,5,7
17011,0,1
17011,1,2
17011,2,1
17011,3,0
17011,4,3
17011,5,2
17011,0,1
17011,1,0
17011,2,1
17011,3,0
17011,4,1
17011,5,0
17011,0,2
17011,1,1
17011,2,2
17011,3,0
17011,4,0
17011,5,0
17011,0,1
17011,1,0
17011,2,0
17011,3,0
17011,4,0
17011,5,1
17011,0,1
17011,1,1
17011,2,0
17011,3,5
17011,4,0
17011,5,0
17011,0,3
17011,1,1
17011,2,1
17011,3,1
17011,4,1
17011,5,2
17011,0,1
17011,1,1
17011,2,1
17011,3,0
17011,4,0
17011,5,1
17011,0,2
17011,1,2
17011,2,1
17011,3,0
17011,4,0
17011,5,0
17011,0,0
17011,1,0
17011,2,0
17011,3,0
17011,4,0
17011,5,0
17013,0,24
17013,1,29
17013,2,14
17013,3,19
17013,4,36
17013,5,26
17013,0,0
17013,1,0
17013,2,1
17013,3,0
17013,4,1
17013,5,1
17013,0,24
17013,1,26
17013,2,28
17013,3,33
17013,4,26
17013,5,26
17013,0,0
17013,1,1
17013,2,0
17013,3,1
17013,4,0
17013,5,1
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,1
17013,5,1
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,1
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,1
17013,2,1
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17013,0,0
17013,1,0
17013,2,0
17013,3,0
17013,4,0
17013,5,0
17015,0,62
17015,1,67
17015,2,57
17015,3,69
17015,4,58
17015,5,68
17015,0,2
17015,1,4
17015,2,2
17015,3,2
17015,4,2
17015,5,4
17015,0,61
17015,1,64
17015,2,70
17015,3,55
17015,4,55
17015,5,61
17015,0,2
17015,1,4
17015,2,3
17015,3,9
17015,4,3
17015,5,3
17015,0,2
17015,1,2
17015,2,0
17015,3,3
17015,4,1
17015,5,0
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,0
17015,5,1
17015,0,1
17015,1,2
17015,2,1
17015,3,5
17015,4,2
17015,5,3
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,0
17015,5,0
17015,0,0
17015,1,1
17015,2,0
17015,3,0
17015,4,1
17015,5,0
17015,0,0
17015,1,0
17015,2,1
17015,3,0
17015,4,0
17015,5,0
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,1
17015,5,0
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,0
17015,5,0
17015,0,1
17015,1,1
17015,2,0
17015,3,1
17015,4,2
17015,5,1
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,0
17015,5,0
17015,0,1
17015,1,3
17015,2,4
17015,3,3
17015,4,2
17015,5,2
17015,0,0
17015,1,0
17015,2,0
17015,3,0
17015,4,0
17015,5,0
17017,0,44
17017,1,44
17017,2,53
17017,3,38
17017,4,44
17017,5,46
17017,0,19
17017,1,18
17017,2,25
17017,3,31
17017,4,37
17017,5,29
17017,0,41
17017,1,27
17017,2,26
17017,3,34
17017,4,37
17017,5,40
17017,0,19
17017,1,21
17017,2,28
17017,3,31
17017,4,24
17017,5,21
17017,0,3
17017,1,4
17017,2,2
17017,3,2
17017,4,4
17017,5,2
17017,0,2
17017,1,2
17017,2,2
17017,3,4
17017,4,2
17017,5,2
17017,0,3
17017,1,7
17017,2,8
17017,3,6
17017,4,5
17017,5,9
17017,0,1
17017,1,2
17017,2,2
17017,3,0
17017,4,2
17017,5,1
17017,0,0
17017,1,2
17017,2,2
17017,3,3
17017,4,5
17017,5,3
17017,0,1
17017,1,4
17017,2,3
17017,3,3
17017,4,3
17017,5,3
17017,0,0
17017,1,0
17017,2,1
17017,3,0
17017,4,0
17017,5,0
17017,0,1
17017,1,0
17017,2,0
17017,3,1
17017,4,0
17017,5,0
17017,0,2
17017,1,1
17017,2,0
17017,3,3
17017,4,0
17017,5,0
17017,0,0
17017,1,0
17017,2,2
17017,3,0
17017,4,0
17017,5,0
17017,0,1
17017,1,0
17017,2,1
17017,3,1
17017,4,0
17017,5,3
17017,0,0
17017,1,0
17017,2,0
17017,3,0
17017,4,0
17017,5,0
17019,0,770
17019,1,736
17019,2,668
17019,3,703
17019,4,653
17019,5,655
17019,0,97
17019,1,106
17019,2,108
17019,3,96
17019,4,91
17019,5,104
17019,0,736
17019,1,689
17019,2,660
17019,3,659
17019,4,666
17019,5,655
17019,0,95
17019,1,98
17019,2,112
17019,3,98
17019,4,116
17019,5,110
17019,0,207
17019,1,228
17019,2,262
17019,3,250
17019,4,238
17019,5,232
17019,0,13
17019,1,16
17019,2,14
17019,3,7
17019,4,8
17019,5,9
17019,0,193
17019,1,235
17019,2,247
17019,3,230
17019,4,225
17019,5,217
17019,0,12
17019,1,12
17019,2,10
17019,3,7
17019,4,8
17019,5,12
17019,0,3
17019,1,3
17019,2,1
17019,3,4
17019,4,4
17019,5,3
17019,0,4
17019,1,4
17019,2,8
17019,3,11
17019,4,1
17019,5,1
17019,0,3
17019,1,2
17019,2,2
17019,3,1
17019,4,2
17019,5,1
17019,0,4
17019,1,7
17019,2,5
17019,3,0
17019,4,0
17019,5,2
17019,0,137
17019,1,115
17019,2,100
17019,3,98
17019,4,94
17019,5,94
17019,0,4
17019,1,2
17019,2,6
17019,3,6
17019,4,2
17019,5,3
17019,0,133
17019,1,114
17019,2,101
17019,3,112
17019,4,84
17019,5,93
17019,0,4
17019,1,4
17019,2,3
17019,3,3
17019,4,3
17019,5,3
17021,0,173
17021,1,189
17021,2,186
17021,3,176
17021,4,187
17021,5,174
17021,0,0
17021,1,2
17021,2,6
17021,3,5
17021,4,5
17021,5,6
17021,0,164
17021,1,161
17021,2,164
17021,3,185
17021,4,143
17021,5,179
17021,0,0
17021,1,3
17021,2,4
17021,3,8
17021,4,2
17021,5,5
17021,0,4
17021,1,7
17021,2,5
17021,3,5
17021,4,5
17021,5,6
17021,0,0
17021,1,0
17021,2,0
17021,3,1
17021,4,0
17021,5,1
17021,0,5
17021,1,4
17021,2,8
17021,3,8
17021,4,4
17021,5,4
17021,0,0
17021,1,0
17021,2,0
17021,3,0
17021,4,0
17021,5,0
17021,0,0
17021,1,1
17021,2,1
17021,3,0
17021,4,0
17021,5,0
17021,0,0
17021,1,0
17021,2,0
17021,3,0
17021,4,0
17021,5,0
17021,0,0
17021,1,0
17021,2,0
17021,3,1
17021,4,1
17021,5,1
17021,0,0
17021,1,0
17021,2,0
17021,3,1
17021,4,0
17021,5,0
17021,0,3
17021,1,4
17021,2,2
17021,3,2
17021,4,3
17021,5,5
17021,0,0
17021,1,0
17021,2,0
17021,3,0
17021,4,0
17021,5,0
17021,0,3
17021,1,8
17021,2,8
17021,3,9
17021,4,8
17021,5,4
17021,0,0
17021,1,0
17021,2,0
17021,3,0
17021,4,0
17021,5,0
17023,0,97
17023,1,93
17023,2,88
17023,3,88
17023,4,93
17023,5,92
17023,0,1
17023,1,1
17023,2,0
17023,3,3
17023,4,2
17023,5,4
17023,0,93
17023,1,101
17023,2,80
17023,3,88
17023,4,86
17023,5,89
17023,0,1
17023,1,2
17023,2,2
17023,3,3
17023,4,3
17023,5,4
17023,0,2
17023,1,0
17023,2,1
17023,3,2
17023,4,1
17023,5,0
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,1
17023,5,1
17023,0,2
17023,1,2
17023,2,0
17023,3,1
17023,4,0
17023,5,0
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,1
17023,0,1
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17023,0,1
17023,1,0
17023,2,1
17023,3,0
17023,4,0
17023,5,0
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17023,0,2
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,1
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17023,0,1
17023,1,1
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17023,0,0
17023,1,0
17023,2,0
17023,3,0
17023,4,0
17023,5,0
17025,0,70
17025,1,82
17025,2,95
17025,3,91
17025,4,79
17025,5,82
17025,0,1
17025,1,2
17025,2,1
17025,3,0
17025,4,1
17025,5,2
17025,0,67
17025,1,60
17025,2,70
17025,3,82
17025,4,70
17025,5,76
17025,0,1
17025,1,2
17025,2,3
17025,3,3
17025,4,1
17025,5,2
17025,0,0
17025,1,1
17025,2,2
17025,3,3
17025,4,2
17025,5,2
17025,0,0
17025,1,0
17025,2,0
17025,3,1
17025,4,0
17025,5,0
17025,0,1
17025,1,2
17025,2,1
17025,3,4
17025,4,3
17025,5,2
17025,0,0
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17025,0,0
17025,1,0
17025,2,0
17025,3,1
17025,4,0
17025,5,0
17025,0,0
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17025,0,0
17025,1,0
17025,2,1
17025,3,0
17025,4,0
17025,5,0
17025,0,0
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17025,0,1
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17025,0,0
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17025,0,1
17025,1,0
17025,2,0
17025,3,1
17025,4,0
17025,5,1
17025,0,0
17025,1,0
17025,2,0
17025,3,0
17025,4,0
17025,5,0
17027,0,182
17027,1,201
17027,2,188
17027,3,218
17027,4,198
17027,5,205
17027,0,11
17027,1,7
17027,2,8
17027,3,8
17027,4,10
17027,5,9
17027,0,172
17027,1,175
17027,2,183
17027,3,170
17027,4,167
17027,5,180
17027,0,11
17027,1,9
17027,2,13
17027,3,12
17027,4,9
17027,5,11
17027,0,4
17027,1,5
17027,2,6
17027,3,6
17027,4,4
17027,5,3
17027,0,2
17027,1,0
17027,2,0
17027,3,0
17027,4,0
17027,5,1
17027,0,5
17027,1,3
17027,2,5
17027,3,7
17027,4,4
17027,5,6
17027,0,1
17027,1,0
17027,2,0
17027,3,0
17027,4,0
17027,5,0
17027,0,1
17027,1,0
17027,2,0
17027,3,1
17027,4,1
17027,5,0
17027,0,1
17027,1,1
17027,2,0
17027,3,0
17027,4,0
17027,5,1
17027,0,1
17027,1,0
17027,2,1
17027,3,0
17027,4,1
17027,5,0
17027,0,1
17027,1,4
17027,2,3
17027,3,3
17027,4,2
17027,5,3
17027,0,2
17027,1,1
17027,2,2
17027,3,0
17027,4,0
17027,5,2
17027,0,0
17027,1,1
17027,2,0
17027,3,1
17027,4,1
17027,5,1
17027,0,1
17027,1,2
17027,2,1
17027,3,0
17027,4,1
17027,5,1
17027,0,1
17027,1,0
17027,2,0
17027,3,0
17027,4,0
17027,5,0
17029,0,219
17029,1,220
17029,2,214
17029,3,221
17029,4,225
17029,5,232
17029,0,8
17029,1,18
17029,2,14
17029,3,17
17029,4,13
17029,5,15
17029,0,212
17029,1,228
17029,2,207
17029,3,214
17029,4,213
17029,5,215
17029,0,9
17029,1,10
17029,2,9
17029,3,11
17029,4,8
17029,5,9
17029,0,20
17029,1,23
17029,2,20
17029,3,16
17029,4,20
17029,5,26
17029,0,2
17029,1,2
17029,2,1
17029,3,3
17029,4,1
17029,5,1
17029,0,20
17029,1,19
17029,2,14
17029,3,16
17029,4,11
17029,5,15
17029,0,1
17029,1,1
17029,2,1
17029,3,0
17029,4,1
17029,5,1
17029,0,0
17029,1,1
17029,2,0
17029,3,1
17029,4,0
17029,5,0
17029,0,0
17029,1,0
17029,2,0
17029,3,1
17029,4,1
17029,5,0
17029,0,0
17029,1,0
17029,2,0
17029,3,0
17029,4,1
17029,5,0
17029,0,0
17029,1,0
17029,2,1
17029,3,0
17029,4,0
17029,5,0
17029,0,4
17029,1,3
17029,2,2
17029,3,3
17029,4,5
17029,5,5
17029,0,0
17029,1,0
17029,2,0
17029,3,0
17029,4,0
17029,5,0
17029,0,2
17029,1,3
17029,2,3
17029,3,1
17029,4,2
17029,5,3
17029,0,0
17029,1,0
17029,2,0
17029,3,0
17029,4,0
17029,5,1
17031,0,569
17031,1,511
17031,2,378
17031,3,390
17031,4,354
17031,5,540
17031,0,556
17031,1,498
17031,2,398
17031,3,409
17031,4,327
17031,5,520
17031,0,64
17031,1,66
17031,2,54
17031,3,57
17031,4,68
17031,5,71
17031,0,356
17031,1,314
17031,2,107
17031,3,105
17031,4,123
17031,5,284
17031,0,61
17031,1,56
17031,2,62
17031,3,58
17031,4,56
17031,5,83
17031,0,337
17031,1,321
17031,2,113
17031,3,146
17031,4,110
17031,5,283
17031,0,174
17031,1,137
17031,2,123
17031,3,104
17031,4,110
17031,5,139
17031,0,153
17031,1,140
17031,2,140
17031,3,107
17031,4,101
17031,5,148
17033,0,97
17033,1,88
17033,2,108
17033,3,87
17033,4,96
17033,5,100
17033,0,1
17033,1,2
17033,2,1
17033,3,3
17033,4,2
17033,5,2
17033,0,93
17033,1,101
17033,2,93
17033,3,111
17033,4,109
17033,5,97
17033,0,1
17033,1,6
17033,2,4
17033,3,8
17033,4,3
17033,5,6
17033,0,2
17033,1,2
17033,2,3
17033,3,1
17033,4,1
17033,5,3
17033,0,0
17033,1,1
17033,2,0
17033,3,0
17033,4,0
17033,5,0
17033,0,2
17033,1,3
17033,2,1
17033,3,1
17033,4,2
17033,5,1
17033,0,0
17033,1,0
17033,2,0
17033,3,0
17033,4,0
17033,5,1
17033,0,0
17033,1,0
17033,2,0
17033,3,0
17033,4,1
17033,5,0
17033,0,0
17033,1,0
17033,2,0
17033,3,0
17033,4,0
17033,5,0
17033,0,0
17033,1,1
17033,2,0
17033,3,0
17033,4,0
17033,5,0
17033,0,2
17033,1,3
17033,2,3
17033,3,3
17033,4,3
17033,5,2
17033,0,1
17033,1,1
17033,2,0
17033,3,0
17033,4,1
17033,5,1
17033,0,0
17033,1,0
17033,2,0
17033,3,0
17033,4,0
17033,5,0
17033,0,1
17033,1,1
17033,2,1
17033,3,0
17033,4,0
17033,5,1
17033,0,0
17033,1,0
17033,2,0
17033,3,0
17033,4,0
17033,5,0
17035,0,67
17035,1,75
17035,2,62
17035,3,71
17035,4,69
17035,5,79
17035,0,0
17035,1,0
17035,2,1
17035,3,1
17035,4,2
17035,5,2
17035,0,65
17035,1,61
17035,2,61
17035,3,54
17035,4,56
17035,5,56
17035,0,0
17035,1,0
17035,2,1
17035,3,1
17035,4,1
17035,5,1
17035,0,1
17035,1,1
17035,2,1
17035,3,2
17035,4,1
17035,5,2
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,1
17035,1,1
17035,2,2
17035,3,1
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,1
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17035,0,0
17035,1,0
17035,2,0
17035,3,0
17035,4,0
17035,5,0
17037,0,405
17037,1,407
17037,2,392
17037,3,419
17037,4,444
17037,5,447
17037,0,89
17037,1,75
17037,2,86
17037,3,94
17037,4,126
17037,5,119
17037,0,387
17037,1,407
17037,2,382
17037,3,390
17037,4,392
17037,5,409
17037,0,88
17037,1,97
17037,2,99
17037,3,110
17037,4,93
17037,5,101
17037,0,76
17037,1,67
17037,2,70
17037,3,75
17037,4,68
17037,5,66
17037,0,5
17037,1,3
17037,2,4
17037,3,4
17037,4,2
17037,5,3
17037,0,75
17037,1,79
17037,2,74
17037,3,73
17037,4,85
17037,5,95
17037,0,5
17037,1,3
17037,2,2
17037,3,5
17037,4,5
17037,5,6
17037,0,1
17037,1,2
17037,2,2
17037,3,1
17037,4,0
17037,5,0
17037,0,4
17037,1,6
17037,2,7
17037,3,7
17037,4,5
17037,5,5
17037,0,2
17037,1,1
17037,2,0
17037,3,0
17037,4,1
17037,5,0
17037,0,4
17037,1,2
17037,2,2
17037,3,4
17037,4,2
17037,5,3
17037,0,20
17037,1,20
17037,2,14
17037,3,10
17037,4,11
17037,5,15
17037,0,5
17037,1,2
17037,2,1
17037,3,1
17037,4,2
17037,5,1
17037,0,20
17037,1,19
17037,2,8
17037,3,22
17037,4,20
17037,5,21
17037,0,4
17037,1,4
17037,2,2
17037,3,1
17037,4,0
17037,5,1
17039,0,69
17039,1,73
17039,2,76
17039,3,95
17039,4,90
17039,5,95
17039,0,6
17039,1,5
17039,2,5
17039,3,7
17039,4,4
17039,5,3
17039,0,67
17039,1,66
17039,2,74
17039,3,77
17039,4,85
17039,5,75
17039,0,6
17039,1,3
17039,2,1
17039,3,2
17039,4,2
17039,5,2
17039,0,2
17039,1,4
17039,2,1
17039,3,2
17039,4,1
17039,5,1
17039,0,0
17039,1,0
17039,2,0
17039,3,1
17039,4,0
17039,5,0
17039,0,2
17039,1,2
17039,2,1
17039,3,3
17039,4,2
17039,5,3
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,1
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17039,0,0
17039,1,0
17039,2,1
17039,3,0
17039,4,0
17039,5,0
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17039,0,1
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17039,0,1
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,2
17039,0,0
17039,1,0
17039,2,0
17039,3,0
17039,4,0
17039,5,0
17041,0,121
17041,1,126
17041,2,131
17041,3,114
17041,4,115
17041,5,130
17041,0,10
17041,1,10
17041,2,14
17041,3,16
17041,4,14
17041,5,13
17041,0,115
17041,1,122
17041,2,118
17041,3,97
17041,4,113
17041,5,106
17041,0,9
17041,1,10
17041,2,8
17041,3,14
17041,4,11
17041,5,11
17041,0,4
17041,1,2
17041,2,0
17041,3,4
17041,4,3
17041,5,2
17041,0,0
17041,1,0
17041,2,0
17041,3,0
17041,4,0
17041,5,0
17041,0,3
17041,1,4
17041,2,2
17041,3,6
17041,4,4
17041,5,6
17041,0,0
17041,1,0
17041,2,0
17041,3,0
17041,4,0
17041,5,0
17041,0,0
17041,1,1
17041,2,0
17041,3,1
17041,4,0
17041,5,0
17041,0,0
17041,1,0
17041,2,0
17041,3,0
17041,4,0
17041,5,0
17041,0,0
17041,1,0
17041,2,1
17041,3,0
17041,4,0
17041,5,0
17041,0,0
17041,1,0
17041,2,0
17041,3,0
17041,4,1
17041,5,0
17041,0,1
17041,1,2
17041,2,3
17041,3,4
17041,4,2
17041,5,2
17041,0,3
17041,1,3
17041,2,2
17041,3,1
17041,4,2
17041,5,0
17041,0,0
17041,1,0
17041,2,0
17041,3,1
17041,4,1
17041,5,0
17041,0,0
17041,1,0
17041,2,0
17041,3,0
17041,4,0
17041,5,0
17043,0,407
17043,1,371
17043,2,345
17043,3,378
17043,4,364
17043,5,386
17043,0,44
17043,1,32
17043,2,27
17043,3,33
17043,4,30
17043,5,43
17043,0,403
17043,1,334
17043,2,310
17043,3,318
17043,4,328
17043,5,336
17043,0,42
17043,1,42
17043,2,33
17043,3,37
17043,4,34
17043,5,46
17043,0,9
17043,1,9
17043,2,10
17043,3,11
17043,4,11
17043,5,13
17043,0,34
17043,1,33
