GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois",41,50,21,25,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,13,18,0,11,0,11,3,5,0,11,0,11,20,25,0,11,0,11,5,8,0,11,0,11,0,11,0,11,7,9,5,7,0,11,0,11,3,5,0,11,0,11
1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois",11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,0,11
1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois",33,50,17,25,0,11,5,8,0,11,0,11,0,11,7,10,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,16,25,0,11,0,11,0,11,5,8,0,11,6,10,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11
1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois",71,113,56,89,21,32,0,11,0,11,0,11,18,29,0,11,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois",13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,0,11,0,11,0,11,0,11
1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois",94,87,53,50,6,10,6,9,28,43,0,11,0,11,0,11,0,11,6,8,0,11,0,11,6,9,1,7,0,11,0,11,41,43,2,7,7,11,5,9,0,11,0,11,0,11,0,11,13,16,13,21,0,11,0,11,1,6,0,11,0,11
1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",63,98,32,49,0,15,0,15,0,15,16,24,0,15,0,15,0,15,0,15,0,15,16,25,0,15,0,15,0,15,0,15,31,49,0,15,0,15,16,25,0,15,0,15,0,15,0,15,0,15,0,15,15,24,0,15,0,15,0,15,0,15
1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois",75,93,36,54,0,15,0,15,11,16,0,15,0,15,0,15,0,15,14,22,0,15,0,15,11,16,0,15,0,15,0,15,39,42,0,15,0,15,0,15,0,15,0,15,0,15,14,21,0,15,0,15,25,27,0,15,0,15,0,15,0,15
1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois",123,180,75,111,0,15,0,15,0,15,0,15,0,15,52,78,0,15,0,15,0,15,23,34,0,15,0,15,0,15,0,15,48,69,0,15,0,15,0,15,0,15,0,15,26,38,0,15,0,15,22,31,0,15,0,15,0,15,0,15,0,15
1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois",18,31,18,31,0,15,0,15,0,15,0,15,0,15,18,31,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois",15,24,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11
1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois",21,27,14,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,6,9,0,11,0,11,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11
1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois",129,172,53,83,0,11,18,28,18,28,0,11,0,11,0,11,0,11,17,27,0,11,0,11,0,11,0,11,0,11,0,11,76,93,0,11,18,28,18,28,0,11,0,11,0,11,0,11,17,26,0,11,23,37,0,11,0,11,0,11,0,11
1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois",38,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,62,0,11,0,11,0,11,0,11,0,11,0,11,24,39,0,11,0,11,14,24,0,11,0,11,0,11,0,11
1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois",29,47,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,29,47,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,29,47,0,15,0,15,0,15,0,15,0,15
1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois",124,163,25,39,0,11,0,11,0,11,0,11,25,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,99,125,0,11,0,11,0,11,61,82,0,11,0,11,0,11,8,12,30,47,0,11,0,11,0,11,0,11,0,11
1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois",18,20,18,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,15,0,11,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois",9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11
1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois",45,68,24,37,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,24,37,0,15,21,32,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,21,32,0,15,0,15
1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois",112,129,87,102,6,10,15,24,15,23,14,23,0,11,0,11,14,20,0,11,0,11,23,27,0,11,0,11,0,11,0,11,25,28,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11
1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois",31,49,26,40,0,11,0,11,0,11,14,23,5,8,0,11,0,11,0,11,0,11,7,10,0,11,0,11,0,11,0,11,5,9,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois",16,24,16,24,0,11,0,11,0,11,0,11,0,11,0,11,16,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois",24,35,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,17,24,0,11,0,11,0,11,0,11,0,11,11,16,0,11,0,11,0,11,6,9,0,11,0,11,0,11,0,11
1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois",150,184,79,95,0,11,0,11,10,16,0,11,10,15,12,19,25,28,0,11,0,11,10,16,0,11,12,18,0,11,0,11,71,89,11,17,10,16,9,14,10,15,0,11,0,11,13,21,0,11,10,15,8,14,0,11,0,11,0,11,0,11
1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois",107,159,73,108,0,11,0,11,0,11,0,11,0,11,18,26,0,11,40,59,0,11,0,11,15,23,0,11,0,11,0,11,34,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,29,0,11,15,22,0,11,0,11,0,11,0,11
1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois",3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,0,11,0,11,0,11,0,11,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois",74,122,60,99,16,26,0,15,15,24,14,23,0,15,0,15,0,15,0,15,0,15,15,25,0,15,0,15,0,15,0,15,14,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,14,23,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois",26,47,13,24,0,15,7,12,0,15,0,15,0,15,0,15,0,15,0,15,6,12,0,15,0,15,0,15,0,15,0,15,13,23,0,15,0,15,7,12,0,15,0,15,0,15,0,15,0,15,0,15,6,11,0,15,0,15,0,15,0,15
1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois",12,20,7,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11
1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois",6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,0,11,0,11
1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois",8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11
1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois",108,167,55,85,0,15,0,15,0,15,26,41,0,15,0,15,0,15,0,15,29,44,0,15,0,15,0,15,0,15,0,15,53,82,0,15,28,43,0,15,0,15,0,15,0,15,0,15,25,40,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois",10,17,10,17,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,10,17,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois",10,16,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois",32,54,25,41,9,14,8,13,0,15,0,15,0,15,0,15,0,15,0,15,8,14,0,15,0,15,0,15,0,15,0,15,7,13,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,7,13,0,15,0,15,0,15,0,15,0,15
1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois",47,73,36,57,0,11,0,11,0,11,11,17,0,11,14,21,0,11,0,11,0,11,11,18,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11
1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois",32,52,9,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,9,15,0,15,0,15,0,15,0,15,23,37,0,15,0,15,0,15,0,15,0,15,0,15,11,18,0,15,0,15,12,19,0,15,0,15,0,15,0,15
1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois",25,39,18,27,0,15,0,15,0,15,0,15,7,11,0,15,0,15,0,15,11,16,0,15,0,15,0,15,0,15,0,15,7,11,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,7,11,0,15,0,15,0,15
1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois",0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",52,80,26,41,9,15,0,15,8,13,0,15,0,15,0,15,0,15,0,15,0,15,9,13,0,15,0,15,0,15,0,15,26,40,9,14,0,15,8,14,0,15,0,15,0,15,0,15,9,13,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
